ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
2016,5,DF,Comercial,108691,174120
2016,5,MG,Comercial,764000,557483
2016,5,AC,Comercial,20303,19215
2016,5,CE,Comercial,176481,191988
2016,5,RR,Comercial,11752,16419
2016,5,MA,Comercial,156092,106454
2016,5,PE,Comercial,228830,247926
2016,5,AP,Comercial,18382,22195
2016,5,SE,Comercial,50871,50053
2016,5,MS,Comercial,82522,97229
2016,5,MT,Comercial,93827,131410
2016,5,RO,Comercial,39362,53596
2016,5,RN,Comercial,89930,90224
2016,5,RJ,Comercial,458355,881346
2016,5,RS,Comercial,344159,418798
2016,5,PA,Comercial,170575,153567
2016,5,PI,Comercial,86910,62271
2016,5,AM,Comercial,74377,110228
2016,5,PB,Comercial,108416,75672
2016,5,GO,Comercial,220564,188196
2016,5,BA,Comercial,373147,309832
2016,5,AL,Comercial,60888,61919
2016,5,PR,Comercial,388137,474307
2016,5,SP,Comercial,1108634,2372761
2016,5,SC,Comercial,256846,322501
2016,5,TO,Comercial,36807,40207
2016,6,PR,Comercial,388283,427382
2016,6,RN,Comercial,90220,89679
2016,6,TO,Comercial,36694,37432
2016,6,MT,Comercial,93579,128821
2016,6,RO,Comercial,39424,51364
2016,6,AP,Comercial,18125,21507
2016,6,RJ,Comercial,460455,796046
2016,6,AM,Comercial,74332,111077
2016,6,SC,Comercial,257326,282355
2016,6,PB,Comercial,108821,73653
2016,6,MS,Comercial,82424,84496
2016,6,SP,Comercial,1109061,2142729
2016,6,GO,Comercial,220636,180611
2016,6,RS,Comercial,343155,372756
2016,6,MA,Comercial,154371,105544
2016,6,DF,Comercial,108832,173899
2016,6,RR,Comercial,11749,15785
2016,6,PA,Comercial,173007,160524
2016,6,BA,Comercial,374132,302091
2016,6,CE,Comercial,175889,195165
2016,6,PE,Comercial,229119,234518
2016,6,SE,Comercial,51013,47248
2016,6,AL,Comercial,63405,59062
2016,6,AC,Comercial,20412,18413
2016,6,MG,Comercial,763756,534630
2016,6,PI,Comercial,87769,63518
2016,6,ES,Comercial,129797,137629
2016,7,SP,Comercial,1112710,2126062
2016,7,AP,Comercial,17944,21744
2016,7,DF,Comercial,108788,160406
2016,7,SC,Comercial,257490,282047
2016,7,RO,Comercial,39541,53228
2016,7,AM,Comercial,74339,109691
2016,7,PA,Comercial,177506,165613
2016,7,MA,Comercial,154455,102937
2016,7,RJ,Comercial,460385,770328
2016,7,BA,Comercial,374862,272486
2016,7,MG,Comercial,764199,482139
2016,7,RR,Comercial,11830,15431
2016,7,MT,Comercial,93526,127107
2016,7,CE,Comercial,175162,188318
2016,7,ES,Comercial,130154,128671
2016,7,RN,Comercial,90508,86132
2016,7,PB,Comercial,108524,71717
2016,7,RS,Comercial,342467,374636
2016,7,AC,Comercial,20435,20506
2016,7,PR,Comercial,388502,442577
2016,7,MS,Comercial,82430,80343
2016,7,PE,Comercial,229661,226294
2016,7,PI,Comercial,87851,59742
2016,7,SE,Comercial,51018,45265
2016,7,GO,Comercial,220792,180837
2016,7,AL,Comercial,63935,56828
2016,7,TO,Comercial,36597,34978
2016,8,PA,Comercial,174537,159230
2016,8,RO,Comercial,39501,57096
2016,8,AP,Comercial,18143,19523
2016,8,RR,Comercial,11857,17422
2016,8,MG,Comercial,763536,504288
2016,8,AM,Comercial,74537,108282
2016,8,BA,Comercial,375704,291262
2016,8,RJ,Comercial,456583,782348
2016,8,AL,Comercial,64131,59612
2016,8,MT,Comercial,93639,132032
2016,8,DF,Comercial,108804,163268
2016,8,RS,Comercial,342033,366845
2016,8,PE,Comercial,230128,227118
2016,8,SE,Comercial,51055,46451
2016,8,PR,Comercial,389187,447031
2016,8,SC,Comercial,258298,281536
2016,8,ES,Comercial,130295,132957
2016,8,SP,Comercial,1116849,2104782
2016,8,PB,Comercial,108715,71678
2016,8,GO,Comercial,221056,179428
2016,8,CE,Comercial,174881,191645
2016,8,MS,Comercial,82513,90689
2016,8,MA,Comercial,155062,102058
2016,8,PI,Comercial,89913,66299
2016,8,RN,Comercial,90821,87919
2016,8,AC,Comercial,20683,21601
2016,8,TO,Comercial,36747,37163
2016,9,AC,Comercial,20866,20587
2016,9,MA,Comercial,154293,108602
2016,9,MG,Comercial,764755,543779
2016,9,DF,Comercial,108821,175407
2016,9,MT,Comercial,93900,129518
2016,9,PA,Comercial,175994,164598
2016,9,GO,Comercial,220730,196053
2016,9,PE,Comercial,231450,232268
2016,9,TO,Comercial,36314,38603
2016,9,SE,Comercial,51197,47321
2016,9,SC,Comercial,258600,290669
2016,9,PB,Comercial,108924,75342
2016,9,RJ,Comercial,455856,810572
2016,9,SP,Comercial,1114620,2210243
2016,9,RN,Comercial,90809,90159
2016,9,AP,Comercial,18003,23271
2016,9,RS,Comercial,341593,370145
2016,9,AM,Comercial,74724,103998
2016,9,RO,Comercial,39591,53580
2016,9,PR,Comercial,390006,440655
2016,9,MS,Comercial,82874,91188
2016,9,BA,Comercial,376320,297955
2016,9,ES,Comercial,130393,141508
2016,9,CE,Comercial,175069,198138
2016,9,RR,Comercial,12066,17512
2016,9,AL,Comercial,64486,59111
2016,9,PI,Comercial,90936,67610
2016,10,AL,Comercial,64463,61980
2016,10,BA,Comercial,376396,306765
2016,10,SP,Comercial,1113032,2184559
2016,10,TO,Comercial,36149,37471
2016,10,RS,Comercial,341597,360479
2016,10,MT,Comercial,93688,137352
2016,10,PA,Comercial,175663,161510
2016,10,PR,Comercial,390865,445565
2016,10,RR,Comercial,12059,17872
2016,10,PI,Comercial,90519,66593
2016,10,RN,Comercial,91487,92718
2016,10,SE,Comercial,51096,48537
2016,10,MS,Comercial,82969,96901
2016,10,DF,Comercial,108860,172854
2016,10,PB,Comercial,108218,75419
2016,10,AC,Comercial,20657,21408
2016,10,MG,Comercial,758829,553254
2016,10,AM,Comercial,74787,108642
2016,10,AP,Comercial,17965,22753
2016,10,CE,Comercial,174772,198955
2016,10,ES,Comercial,130310,137997
2016,10,RO,Comercial,39527,55628
2016,10,GO,Comercial,219546,198301
2016,10,MA,Comercial,154505,106011
2016,10,PE,Comercial,231195,245099
2016,10,RJ,Comercial,457054,822764
2016,10,SC,Comercial,259222,293822
2016,11,TO,Comercial,36032,37212
2016,11,RO,Comercial,39634,54801
2016,11,SP,Comercial,1116561,2326983
2016,11,PE,Comercial,231338,249835
2016,11,DF,Comercial,108798,172966
2016,11,AP,Comercial,17998,25056
2016,11,SE,Comercial,51184,51616
2016,11,SC,Comercial,259696,314878
2016,11,MS,Comercial,82986,98877
2016,11,GO,Comercial,219674,193414
2016,11,PI,Comercial,90754,67833
2016,11,MT,Comercial,93683,135071
2016,11,PB,Comercial,108204,78787
2016,11,RJ,Comercial,455037,860729
2016,11,PR,Comercial,391243,479523
2016,11,PA,Comercial,175381,159725
2016,11,ES,Comercial,130225,143897
2016,11,AC,Comercial,20725,23190
2016,11,MA,Comercial,154397,107097
2016,11,RS,Comercial,341358,384033
2016,11,CE,Comercial,174294,200940
2016,11,RR,Comercial,12070,17562
2016,11,AL,Comercial,64468,64899
2016,11,MG,Comercial,763234,570440
2016,11,RN,Comercial,91958,94799
2016,11,AM,Comercial,74850,100565
2016,11,BA,Comercial,376528,320423
2016,12,PA,Comercial,176358,168023
2016,12,TO,Comercial,35948,34614
2016,12,PI,Comercial,90984,65724
2016,12,ES,Comercial,130560,151880
2016,12,RJ,Comercial,456123,914817
2016,12,CE,Comercial,174418,206043
2016,12,MG,Comercial,762823,554679
2016,12,GO,Comercial,219004,184996
2016,12,AM,Comercial,74915,72730
2016,12,RO,Comercial,39852,53416
2016,12,AP,Comercial,18006,21357
2016,12,SP,Comercial,1116948,2393933
2016,12,PB,Comercial,108162,80025
2016,12,BA,Comercial,377491,333403
2016,12,PE,Comercial,231298,258625
2016,12,RR,Comercial,12054,17650
2016,12,SE,Comercial,51156,52176
2016,12,DF,Comercial,108893,175123
2016,12,PR,Comercial,391850,478063
2016,12,RS,Comercial,342858,448949
2016,12,MS,Comercial,83236,101818
2016,12,MA,Comercial,154754,108458
2016,12,AC,Comercial,20750,22449
2016,12,RN,Comercial,92290,97525
2016,12,MT,Comercial,93629,132607
2016,12,SC,Comercial,260155,329071
2016,12,AL,Comercial,64840,67732
2016,1,MA,Industrial,8535,78923
2016,1,SP,Industrial,107902,3475161
2016,1,PB,Industrial,4892,110459
2016,1,GO,Industrial,10447,428683
2016,1,BA,Industrial,15936,725634
2016,1,PR,Industrial,89222,869188
2016,1,PE,Industrial,5006,301937
2016,1,AL,Industrial,2487,168763
2016,1,SC,Industrial,102915,682919
2016,1,PI,Industrial,3399,18133
2016,1,CE,Industrial,5936,178465
2016,1,AC,Industrial,696,3154
2016,1,AP,Industrial,421,3932
2016,1,TO,Industrial,2085,18999
2016,1,RS,Industrial,35227,661115
2016,1,DF,Industrial,1685,53278
2016,1,ES,Industrial,13662,304429
2016,1,MS,Industrial,8839,80891
2016,1,MT,Industrial,22750,141715
2016,1,PA,Industrial,4015,1026982
2016,1,SE,Industrial,3079,120428
2016,1,RN,Industrial,1493,105274
2016,1,MG,Industrial,80134,2207591
2016,1,RO,Industrial,1901,32563
2016,1,AM,Industrial,3037,128298
2016,1,RR,Industrial,493,2068
2016,1,RJ,Industrial,12276,691518
2016,2,PB,Industrial,4881,117855
2016,2,AM,Industrial,3037,119260
2016,2,AP,Industrial,424,4115
2016,2,PE,Industrial,6180,312526
2016,2,RO,Industrial,1865,35263
2016,2,SE,Industrial,3069,115811
2016,2,RJ,Industrial,12260,692821
2016,2,SC,Industrial,102815,787289
2016,2,RS,Industrial,35088,766839
2016,2,MT,Industrial,22444,156404
2016,2,ES,Industrial,13753,328473
2016,2,TO,Industrial,2073,23996
2016,2,CE,Industrial,5911,186555
2016,2,RR,Industrial,474,2108
2016,2,AL,Industrial,2554,150082
2016,2,DF,Industrial,1682,52804
2016,2,MS,Industrial,8807,89381
2016,2,PR,Industrial,88905,1014273
2016,2,BA,Industrial,15913,713668
2016,2,SP,Industrial,107921,3823308
2016,2,PI,Industrial,3368,17212
2016,2,RN,Industrial,1488,98658
2016,2,MG,Industrial,80074,2353802
2016,2,MA,Industrial,8404,77474
2016,2,AC,Industrial,698,3492
2016,2,PA,Industrial,4000,1010624
2016,2,GO,Industrial,10408,441759
2016,3,GO,Industrial,10370,443181
2016,3,RS,Industrial,35002,808353
2016,3,DF,Industrial,1672,55906
2016,3,TO,Industrial,2065,28190
2016,3,CE,Industrial,5895,213205
2016,3,PE,Industrial,5256,332358
2016,3,PA,Industrial,3688,1104091
2016,3,RN,Industrial,1489,108336
2016,3,SC,Industrial,102895,792268
2016,3,AL,Industrial,2460,169179
2016,3,ES,Industrial,13714,335424
2016,3,SP,Industrial,106209,3918019
2016,3,PR,Industrial,88810,1026080
2016,3,MA,Industrial,8489,101520
2016,3,MG,Industrial,79896,2320769
2016,3,MT,Industrial,22177,163980
2016,3,AP,Industrial,438,3739
2016,3,MS,Industrial,8813,90344
2016,3,RR,Industrial,483,2380
2016,3,PB,Industrial,4850,124325
2016,3,RO,Industrial,1893,35301
2016,3,PI,Industrial,3348,19380
2016,3,AC,Industrial,703,3476
2016,3,BA,Industrial,15892,750835
2016,3,SE,Industrial,3054,118134
2016,3,AM,Industrial,3059,126944
2016,3,RJ,Industrial,12156,732565
2016,4,BA,Industrial,15879,650939
2016,4,RS,Industrial,34921,836234
2016,4,MT,Industrial,21925,170040
2016,4,MS,Industrial,8823,94361
2016,4,AC,Industrial,715,3374
2016,4,RR,Industrial,476,2111
2016,4,AL,Industrial,2477,146411
2016,4,DF,Industrial,1666,51349
2016,4,PA,Industrial,3596,1007567
2016,4,PE,Industrial,5248,317885
2016,4,RJ,Industrial,12062,701743
2016,4,TO,Industrial,2064,27175
2016,4,MA,Industrial,8497,101875
2016,4,RO,Industrial,1870,34219
2016,4,ES,Industrial,13677,334809
2016,4,GO,Industrial,10301,449519
2016,4,SE,Industrial,3046,117363
2016,4,MG,Industrial,80055,2492969
2016,4,CE,Industrial,5885,223560
2016,4,AP,Industrial,463,3550
2016,4,SC,Industrial,102971,811919
2016,4,RN,Industrial,1481,100369
2016,4,PI,Industrial,3334,19463
2016,4,PB,Industrial,4839,124472
2016,4,PR,Industrial,87041,1056401
2016,4,AM,Industrial,3054,118606
2016,4,SP,Industrial,107602,3977942
2016,5,RJ,Industrial,12042,698472
2016,5,PE,Industrial,5203,327945
2016,5,RO,Industrial,1869,35575
2016,5,PI,Industrial,3333,21146
2016,5,MG,Industrial,80219,2438197
2016,5,SE,Industrial,3041,112119
2016,5,SC,Industrial,103024,790523
2016,5,CE,Industrial,5943,241347
2016,5,AC,Industrial,689,3740
2016,5,AM,Industrial,3041,125263
2016,5,DF,Industrial,1671,54195
2016,5,ES,Industrial,13623,339135
2016,5,MA,Industrial,8635,85646
2016,5,MS,Industrial,8778,91994
2016,5,PB,Industrial,4836,121344
2016,5,RN,Industrial,1478,105258
2016,5,TO,Industrial,1940,25828
2016,5,SP,Industrial,107513,3862425
2016,5,GO,Industrial,10251,436357
2016,5,AP,Industrial,422,3889
2016,5,PA,Industrial,4110,1081295
2016,5,RR,Industrial,478,2315
2016,5,PR,Industrial,86131,1011170
2016,5,RS,Industrial,34776,808784
2016,5,BA,Industrial,15864,767237
2016,5,MT,Industrial,21799,168956
2016,5,AL,Industrial,2467,180293
2016,6,PI,Industrial,3325,18096
2016,6,RN,Industrial,1472,99824
2016,6,RS,Industrial,34667,814126
2016,6,GO,Industrial,10222,444056
2016,6,AM,Industrial,3024,115529
2016,6,TO,Industrial,1939,27879
2016,6,AL,Industrial,2596,161159
2016,6,AC,Industrial,700,3816
2016,6,RO,Industrial,1874,34634
2016,6,PA,Industrial,4440,1020612
2016,6,PE,Industrial,5191,316678
2016,6,RR,Industrial,482,2192
2016,6,MA,Industrial,8560,80108
2016,6,AP,Industrial,405,3835
2016,6,PB,Industrial,4804,123390
2016,6,RJ,Industrial,11986,699514
2016,6,ES,Industrial,13635,287150
2016,6,SP,Industrial,107180,3876965
2016,6,DF,Industrial,1663,47363
2016,6,CE,Industrial,5986,281403
2016,6,MG,Industrial,80097,2532053
2016,6,MS,Industrial,8809,92175
2016,6,SE,Industrial,3038,114100
2016,6,SC,Industrial,102976,797581
2016,6,BA,Industrial,15858,713983
2016,6,MT,Industrial,21582,163318
2016,6,PR,Industrial,85842,1010352
2016,7,RR,Industrial,484,2113
2016,7,RS,Industrial,34557,818703
2016,7,RO,Industrial,1863,34966
2016,7,AP,Industrial,409,4053
2016,7,GO,Industrial,10211,450504
2016,7,PR,Industrial,85603,992732
2016,7,SP,Industrial,106848,3939962
2016,7,AM,Industrial,3034,135752
2016,7,AC,Industrial,700,3397
2016,7,ES,Industrial,13529,318400
2016,7,BA,Industrial,15842,727303
2016,7,MA,Industrial,8534,88640
2016,7,DF,Industrial,1650,51091
2016,7,RN,Industrial,1477,108622
2016,7,SE,Industrial,3028,118149
2016,7,PE,Industrial,5205,324702
2016,7,MT,Industrial,21381,167887
2016,7,SC,Industrial,102841,801994
2016,7,MS,Industrial,8759,93703
2016,7,PB,Industrial,4815,133491
2016,7,AL,Industrial,2658,182295
2016,7,RJ,Industrial,11955,717282
2016,7,TO,Industrial,1942,25706
2016,7,PI,Industrial,3336,20824
2016,7,CE,Industrial,6003,290313
2016,7,MG,Industrial,80140,2448018
2016,7,PA,Industrial,4405,1081574
2016,8,TO,Industrial,1932,24797
2016,8,MG,Industrial,79991,2542191
2016,8,AC,Industrial,715,3406
2016,8,PI,Industrial,3431,21719
2016,8,DF,Industrial,1639,53868
2016,8,MA,Industrial,8512,106806
2016,8,RJ,Industrial,11871,755899
2016,8,RN,Industrial,1477,108281
2016,8,SE,Industrial,3013,117659
2016,8,AL,Industrial,2641,182875
2016,8,PB,Industrial,4827,117721
2016,8,RS,Industrial,34453,821032
2016,8,RR,Industrial,485,2149
2016,8,PE,Industrial,5171,329670
2016,8,SP,Industrial,107064,3964950
2016,8,AM,Industrial,3037,123003
2016,8,SC,Industrial,103004,831334
2016,8,PA,Industrial,4154,1071344
2016,8,AP,Industrial,405,5265
2016,8,MT,Industrial,21256,169727
2016,8,PR,Industrial,85482,993167
2016,8,CE,Industrial,6019,258790
2016,8,ES,Industrial,13533,306314
2016,8,BA,Industrial,15648,715331
2016,8,GO,Industrial,10201,478017
2016,8,MS,Industrial,8764,95298
2016,8,RO,Industrial,1841,34618
2016,9,SE,Industrial,3011,117446
2016,9,BA,Industrial,15534,698015
2016,9,MG,Industrial,79776,2570171
2016,9,SP,Industrial,106373,3956388
2016,9,AC,Industrial,727,2781
2016,9,RO,Industrial,1834,32266
2016,9,RN,Industrial,1472,104677
2016,9,CE,Industrial,6012,225550
2016,9,MT,Industrial,21158,160397
2016,9,MS,Industrial,8783,88061
2016,9,PA,Industrial,4147,1048796
2016,9,RS,Industrial,34407,820208
2016,9,PB,Industrial,4792,128053
2016,9,TO,Industrial,1921,23808
2016,9,AP,Industrial,404,4214
2016,9,AL,Industrial,2646,177748
2016,9,GO,Industrial,10140,445889
2016,9,RR,Industrial,479,2209
2016,9,PE,Industrial,5228,311476
2016,9,SC,Industrial,102944,807233
2016,9,DF,Industrial,1635,50020
2016,9,ES,Industrial,13534,320957
2016,9,PR,Industrial,85220,992681
2016,9,MA,Industrial,8453,104909
2016,9,PI,Industrial,3430,19404
2016,9,RJ,Industrial,11830,692887
2016,9,AM,Industrial,3047,151940
2016,10,PB,Industrial,4773,127466
2016,10,ES,Industrial,13528,326882
2016,10,RS,Industrial,34323,775972
2016,10,DF,Industrial,1634,48721
2016,10,AC,Industrial,681,2753
2016,10,AL,Industrial,2613,175589
2016,10,TO,Industrial,1910,21307
2016,10,GO,Industrial,10062,467181
2016,10,PI,Industrial,3432,19669
2016,10,RO,Industrial,1831,34215
2016,10,PA,Industrial,4298,1073430
2016,10,CE,Industrial,5994,205782
2016,10,AM,Industrial,3042,148659
2016,10,SE,Industrial,2996,114276
2016,10,MS,Industrial,8795,89547
2016,10,RR,Industrial,476,2121
2016,10,AP,Industrial,407,3402
2016,10,SC,Industrial,103161,804473
2016,10,RN,Industrial,1473,103751
2016,10,PR,Industrial,84980,956354
2016,10,MA,Industrial,8478,91885
2016,10,MG,Industrial,79351,2478339
2016,10,RJ,Industrial,11771,727992
2016,10,SP,Industrial,106212,3923778
2016,10,PE,Industrial,5460,326717
2016,10,BA,Industrial,15455,731017
2016,10,MT,Industrial,20994,156307
2016,11,RO,Industrial,1820,36093
2016,11,SC,Industrial,103163,804091
2016,11,PA,Industrial,4122,1044323
2016,11,SP,Industrial,106148,3942363
2016,11,CE,Industrial,5966,207359
2016,11,AL,Industrial,2604,172851
2016,11,PB,Industrial,4743,116852
2016,11,DF,Industrial,1601,48615
2016,11,AP,Industrial,405,3689
2016,11,MG,Industrial,79628,2501009
2016,11,BA,Industrial,15407,711767
2016,11,PR,Industrial,84487,1012108
2016,11,AM,Industrial,3042,167018
2016,11,PE,Industrial,5465,325100
2016,11,TO,Industrial,1894,22581
2016,11,ES,Industrial,13466,317754
2016,11,MS,Industrial,8786,89000
2016,11,PI,Industrial,3435,21603
2016,11,RJ,Industrial,11726,673018
2016,11,GO,Industrial,10030,432553
2016,11,SE,Industrial,2992,119020
2016,11,RS,Industrial,34315,781848
2016,11,MT,Industrial,20850,150705
2016,11,AC,Industrial,687,3085
2016,11,RR,Industrial,471,2076
2016,11,RN,Industrial,1464,104552
2016,11,MA,Industrial,8385,106224
2016,12,AM,Industrial,3012,91527
2016,12,MA,Industrial,8408,90842
2016,12,PI,Industrial,3415,20794
2016,12,RO,Industrial,1832,34359
2016,12,RS,Industrial,34390,777471
2016,12,SE,Industrial,2967,115751
2016,12,MG,Industrial,79487,2398426
2016,12,AP,Industrial,407,3720
2016,12,CE,Industrial,5949,185476
2016,12,DF,Industrial,1609,46031
2016,12,MS,Industrial,8742,88272
2016,12,RR,Industrial,467,2192
2016,12,AL,Industrial,2609,174198
2016,12,PE,Industrial,5423,321396
2016,12,AC,Industrial,677,3086
2016,12,PB,Industrial,4738,115003
2016,12,SP,Industrial,105912,3846586
2016,12,ES,Industrial,13519,310454
2016,12,BA,Industrial,15376,722288
2016,12,MT,Industrial,20763,142859
2016,12,RN,Industrial,1462,101209
2016,12,PA,Industrial,4277,1101293
2016,12,GO,Industrial,10005,428606
2016,12,RJ,Industrial,11732,614799
2016,12,PR,Industrial,83670,1018549
2016,12,TO,Industrial,1897,19778
2016,12,SC,Industrial,103087,754261
2016,1,PA,Residencial,1984630,291134
2016,1,CE,Residencial,2614890,355974
2016,1,RR,Residencial,122286,37808
2016,1,TO,Residencial,456254,64810
2016,1,PB,Residencial,1285125,156327
2016,1,AP,Residencial,173588,50209
2016,1,SP,Residencial,16362152,3307601
2016,1,PR,Residencial,3648061,620952
2016,1,ES,Residencial,1220825,228754
2016,1,SC,Residencial,2198275,532258
2016,1,MS,Residencial,841488,169294
2016,1,MA,Residencial,2008881,243069
2016,1,MG,Residencial,7016534,927183
2016,1,RS,Residencial,3736143,798408
2016,1,SE,Residencial,769189,94972
2016,1,AM,Residencial,772891,183270
2016,1,MT,Residencial,1000326,215754
2016,1,DF,Residencial,887681,192860
2016,1,RO,Residencial,424691,95136
2016,1,AL,Residencial,963199,112745
2016,1,BA,Residencial,5085472,614458
2016,1,RJ,Residencial,6425552,1400959
2016,1,AC,Residencial,194712,37476
2016,1,PE,Residencial,3102623,412486
2016,1,GO,Residencial,2389709,380740
2016,1,PI,Residencial,1033022,129868
2016,1,RN,Residencial,1166990,175591
2016,2,SP,Residencial,16429347,3244949
2016,2,AP,Residencial,175004,47155
2016,2,PR,Residencial,3655773,608181
2016,2,AM,Residencial,780780,180837
2016,2,MS,Residencial,843534,164945
2016,2,DF,Residencial,890638,175548
2016,2,RJ,Residencial,6426891,1261659
2016,2,PA,Residencial,1985024,276301
2016,2,SE,Residencial,771613,94167
2016,2,MG,Residencial,7025501,881346
2016,2,SC,Residencial,2202721,520637
2016,2,PB,Residencial,1288536,149039
2016,2,RR,Residencial,122481,39292
2016,2,TO,Residencial,457653,66788
2016,2,RO,Residencial,425990,93478
2016,2,MT,Residencial,1004458,217303
2016,2,ES,Residencial,1222949,227425
2016,2,MA,Residencial,2022118,259943
2016,2,RN,Residencial,1170593,170666
2016,2,GO,Residencial,2389911,358234
2016,2,PE,Residencial,3107710,392651
2016,2,RS,Residencial,3737591,759636
2016,2,CE,Residencial,2626144,328238
2016,2,AL,Residencial,979100,110857
2016,2,AC,Residencial,194693,36885
2016,2,PI,Residencial,1033615,115420
2016,2,BA,Residencial,5092308,570365
2016,3,RS,Residencial,3744078,731266
2016,3,RN,Residencial,1173610,172176
2016,3,GO,Residencial,2395480,355384
2016,3,AC,Residencial,196182,38914
2016,3,AL,Residencial,971585,120186
2016,3,RR,Residencial,122550,43841
2016,3,SP,Residencial,16385114,3198702
2016,3,MT,Residencial,1007112,226484
2016,3,PB,Residencial,1292143,155707
2016,3,MA,Residencial,2021517,243817
2016,3,PE,Residencial,3118276,423641
2016,3,MS,Residencial,846191,165769
2016,3,RO,Residencial,426813,97616
2016,3,ES,Residencial,1227746,232269
2016,3,DF,Residencial,892869,186723
2016,3,AP,Residencial,175875,49055
2016,3,BA,Residencial,5102816,631933
2016,3,SC,Residencial,2207813,479474
2016,3,MG,Residencial,7019601,855433
2016,3,RJ,Residencial,6432008,1246403
2016,3,SE,Residencial,773236,100023
2016,3,PA,Residencial,1943764,267248
2016,3,PR,Residencial,3665744,572013
2016,3,AM,Residencial,788750,174715
2016,3,PI,Residencial,1039383,129950
2016,3,CE,Residencial,2633133,337696
2016,3,TO,Residencial,459318,79805
2016,4,PA,Residencial,1975887,278336
2016,4,DF,Residencial,894288,196082
2016,4,BA,Residencial,5113240,613334
2016,4,ES,Residencial,1230747,228141
2016,4,SE,Residencial,774194,93014
2016,4,RS,Residencial,3748120,687554
2016,4,AM,Residencial,791753,173616
2016,4,TO,Residencial,460928,73006
2016,4,RN,Residencial,1176897,181541
2016,4,MA,Residencial,2043202,246943
2016,4,PI,Residencial,1040694,121591
2016,4,AP,Residencial,175257,49035
2016,4,RO,Residencial,426447,95267
2016,4,RR,Residencial,122634,41058
2016,4,PE,Residencial,3127166,437956
2016,4,AC,Residencial,197082,37623
2016,4,CE,Residencial,2636107,349095
2016,4,SP,Residencial,16404447,3442383
2016,4,GO,Residencial,2395847,403237
2016,4,RJ,Residencial,6434851,1300597
2016,4,MT,Residencial,1008082,232467
2016,4,PR,Residencial,3675873,620081
2016,4,MS,Residencial,848097,170106
2016,4,PB,Residencial,1293270,154537
2016,4,MG,Residencial,7055518,936250
2016,4,SC,Residencial,2213072,509765
2016,4,AL,Residencial,973573,109858
2016,5,RR,Residencial,122860,36431
2016,5,MG,Residencial,7082823,871471
2016,5,AM,Residencial,792584,163733
2016,5,RS,Residencial,3749435,675276
2016,5,PI,Residencial,1045294,133869
2016,5,MA,Residencial,2081205,262755
2016,5,PE,Residencial,3135826,418020
2016,5,MS,Residencial,849871,143325
2016,5,SP,Residencial,16422541,3109396
2016,5,AL,Residencial,976537,109017
2016,5,CE,Residencial,2633872,351687
2016,5,RO,Residencial,430261,91624
2016,5,PA,Residencial,2031887,296113
2016,5,AP,Residencial,175941,47639
2016,5,PB,Residencial,1296150,150292
2016,5,SC,Residencial,2218016,447236
2016,5,RJ,Residencial,6447195,1144569
2016,5,RN,Residencial,1182266,175456
2016,5,ES,Residencial,1232046,205505
2016,5,SE,Residencial,776240,92379
2016,5,AC,Residencial,197944,36088
2016,5,GO,Residencial,2396163,356366
2016,5,PR,Residencial,3683314,584072
2016,5,TO,Residencial,445899,83067
2016,5,MT,Residencial,1009923,204629
2016,5,BA,Residencial,5123052,561774
2016,5,DF,Residencial,897164,180543
2016,6,AP,Residencial,175727,50540
2016,6,SE,Residencial,777470,87984
2016,6,BA,Residencial,5134013,560490
2016,6,PA,Residencial,2033536,319036
2016,6,RJ,Residencial,6448285,956049
2016,6,MG,Residencial,7095404,895355
2016,6,PR,Residencial,3688458,566577
2016,6,PB,Residencial,1297755,148674
2016,6,SC,Residencial,2222044,424848
2016,6,TO,Residencial,447599,78022
2016,6,RN,Residencial,1187364,172626
2016,6,GO,Residencial,2402984,348284
2016,6,PI,Residencial,1048569,137467
2016,6,AC,Residencial,198105,34073
2016,6,SP,Residencial,16450644,3044937
2016,6,RR,Residencial,123018,34877
2016,6,MA,Residencial,2070025,262336
2016,6,CE,Residencial,2631260,347865
2016,6,RS,Residencial,3751256,691962
2016,6,AL,Residencial,1000785,102806
2016,6,MS,Residencial,850167,124259
2016,6,AM,Residencial,794246,176283
2016,6,MT,Residencial,1012352,191568
2016,6,RO,Residencial,432273,90500
2016,6,PE,Residencial,3144529,399129
2016,6,DF,Residencial,898825,186755
2016,6,ES,Residencial,1233906,180651
2016,7,RO,Residencial,433051,91671
2016,7,AP,Residencial,174952,51624
2016,7,BA,Residencial,5139889,516563
2016,7,PE,Residencial,3149927,370861
2016,7,PI,Residencial,1047244,126046
2016,7,AC,Residencial,198713,33661
2016,7,RJ,Residencial,6446963,889151
2016,7,RS,Residencial,3754500,695974
2016,7,SE,Residencial,778693,84956
2016,7,AL,Residencial,1015580,101747
2016,7,CE,Residencial,2628494,336399
2016,7,RN,Residencial,1191186,165385
2016,7,MS,Residencial,851643,119599
2016,7,PB,Residencial,1300731,146731
2016,7,SC,Residencial,2225172,439205
2016,7,MA,Residencial,2082698,252304
2016,7,RR,Residencial,123562,33672
2016,7,DF,Residencial,899948,182349
2016,7,TO,Residencial,450423,71191
2016,7,ES,Residencial,1236052,161788
2016,7,PR,Residencial,3691706,569643
2016,7,SP,Residencial,16495055,3071357
2016,7,AM,Residencial,795773,174292
2016,7,MG,Residencial,7108039,815185
